No.,Where,What,Prerequisites,Objectives,Programme,Exam,How,Language,Min. year,Professor,Other professors,Address,Tags,Might be online?,When,Code,Link,Countries
27,Universidad Politecnica de Madrid,Modern Computational Fluid Dynamics:  From aircraft to wind turbine simulations,"Bring your own computer.Participants should be familiar with engineering and physical principles.
It is recommended that participants have completed undergraduate coursework in
one or more of the following areas:- Basic Fluid Mechanics- Programming (using any language)","This course provides a general
understanding of Computational Fluid Dynamics (CFD). Understanding CFD is
essential in today’s word, since industry uses CFD in a daily basis to design
home appliances, cars, aircraft or wind turbines.The course will consist of
lectures, interactive discussions, case studies, hands-on exercises, and guest
lectures from international institutions. Participants will have access to
course materials, resources, and software.The course contains the
following modules:Module 1:Introduction of fluid dynamics and CFD.-Introduction and general concepts.-Euler, Navier-Stokes equations, and simplifications.Module 2:Overview of discretization techniques.-Overview of discretization techniques:Finite Differences, Finite Volumes, Finite
Elements and high order methods.-Commercial solvers and academic solvers.Module 3:Turbulence and its modelling.-Introduction to turbulence modelling and its
simulation.-RANS and LES and beyond classic approaches.Module 4:Parallelisation strategies for High Performance
Computing.-Shared and distributed memory-CPUs and GPUsModule 5:Applications.-Wind turbine simulations-Aircraft-Aeroacoustics-Fluid-structure interactions (moving objects)Comparison of
low (top) and high order (bottom) methods for the flow through and airfoil.
Both techniques will be studied, and we will analyse why the results are so
different.","DayTimeContentMonday9:00 – 12:00Module 1.Introduction of fluid dynamics and CFDMonday13:00 –
  17:00Module 2:Overview of discretization techniquesTuesday09:00 –
  12:00Module 2:Overview of discretization
  techniques(cont.)Tuesday13:00 –
  17:00Hands-on exercisesWednesday09:00 –
  12:00Module 3:Turbulence and its modellingWednesday13:00 –
  17:00Module 4:Parallelisation strategies for High
  Performance ComputingThursday09:00 –
  12:00Module 5:ApplicationsThursday13:00 –
  17:00Hands on projectsFriday09:00 – 11:00Project presentations","Participants will be
  assessed through group projects, followed by an oral presentation of the
  projects.",Classic ATHENS course,English,2,Esteban Ferrer esteban.ferrer@upm.es,"Esteban Ferrer holds a Professorship in Applied Mathematics at the School of Aeronautics ETSIAE-UPM (Madrid). In 2012, he obtained his Doctorate from the University of Oxford. In 2002, he was awarded two Masters Degrees in Mechanical Engineering ETSEIB-UPC (Barcelona) and in Aeronautical Engineering from ISAE (Toulouse). Esteban has more than 20 years of industrial and academic experience in the fields of numerical simulation. His current research focusses in developing high order numerical methods for fluid flows for aeronautical applications and wind turbines. He collaborates very actively with industry providing him a very practical approach to research and teaching.",ETSIAE – School of AeronauticsMadrid,"Computer useEnvironmental sciencesMathematicsMechanics and metal tradesMotor vehicles, ships and aircraftPhysicsSoftware and applications development and analysis",Yes,March 2024,UPM161,https://register.athensnetwork.eu/courses/course-show/2872,Spain
28,Delft University of Technology,Offshore Engineering for Renewable Energy,"Participants should have a solid foundation in
engineering and physics principles. It is recommended that participants have
completed undergraduate coursework in one or more of the following areas:-Mechanics of Materials: Understanding stress, strain, material
properties, and basic structural analysis concepts.-Fluid Mechanics: Familiarity with fluid behavior, hydrostatics, and
basics of wave and current mechanics.-Structural Analysis: Knowledge of statics, dynamics, and the
fundamentals of structural behavior.-Renewable Energy Fundamentals: Basic knowledge of renewable energy
sources, including wind, wave, tidal, and solar energy.","This
course aims to provide a general understanding of offshore engineering
principles as they apply to renewable energy systems, with a focus on offshore structures
for wind, solar and wave energy. Participants will gain knowledge of the
design, construction, operation, and maintenance of offshore structures and
systems for harnessing renewable energy resources.The
course will consist of lectures, interactive discussions, case studies,
hands-on exercises, visit to experimental facilities and guest lectures from
industry experts. Participants will have access to course materials, resources,
and online forums for collaboration and networking. If conditions permit, we
will have an on-site visit to an offshore wind farm.Module
1: Introduction to Offshore Renewable Energy Systems. The students will be able to understand the global energy landscape
and the role of offshore renewables, differentiate between various types of
renewable energy sources (wind, wave, tidal, etc.) and identify key challenges
and opportunities in offshore renewable energy.Module
2: Fundamentals of Offshore Structures.
The students will be able to define the basic principles of offshore
engineering and the role of structures in renewable energy applications, understand
different types of offshore structures and their classifications and learn
about key design considerations including loadings, stability, and structural
integrity.Module
3: Environmental Loads. The students will be
able to explore the effects of wind, waves, currents, and tides on offshore
structures, understand the principles of wave modelling, including wave spectra
and wave loading, and analyse the impact of environmental loads on structural
design and performance.Module
4: Offshore Wave and Tidal Energy Structures.
The students will be able to examine the unique design challenges of wave
energy converters and tidal turbines, learn about the different structural
configurations for wave and tidal energy systems, and understand how structural
design impacts energy capture efficiency and system reliability.Module
5: Floating Photovoltaic Structures.
The students will be able to get familiar with the concept of floating
photovoltaic systems and their structural requirements, analyse the design
considerations for stability, buoyancy, and mooring of floating solar platforms,
and explore the integration of solar panels, electrical systems, and anchoring
mechanisms.Module 6: Offshore structures for Wind Energy. The students will be able to explore the design and
engineering of support structures for offshore wind turbines (monopiles,
jackets, tripods, etc.), analyse the foundation design and geotechnical
considerations specific to offshore wind farms, and understand the
installation, maintenance, and monitoring of offshore wind structures.","DayTimeTopicMonday13:00 – 16:00Introduction to offshore engineering for renewable
  energiesTuesday9:00 – 12:00Noise mitigation in offshore wind farm installation
  + Group projectTuesday13:00 – 16:00Offshore wind farm designWednesday8:30 – 17:30Visit to Fryslan wind farm (tentative)Thursday9:00 – 12:00Floating structures for renewable energiesThursday13:00 – 16:00Mooring systems for floating structuresFriday9:00 – 12:00Group projectFriday13:00 – 16:00Group project presentations and final quiz","Participants will be assessed through a group project
on preliminary design and structural analysis of an offshore energy farm.",Classic ATHENS course,English,4,Oriol Colomés,Oriol Colomés,"Stevinweg 1, 2628 CN Delft, The NetherlandsDelft",Building and civil engineeringMechanics and metal trades,Yes,March 2024,TUD23,https://register.athensnetwork.eu/courses/course-show/2873,Netherlands
29,Technische Universität München,Automotive and Aerospace Design for Crashworthiness,"Basic knowledge of structural design (mainly aircraft, automotive), material modelling, and computational mechanics.","Acquiring competences / understanding in:Crash test procedures and mechanics  (automotive and aerospace)Numerical simulations for crashStructural design and materials for crash (automotive and aerospace)Biomechanics for crash
- Ethical and political aspects of crashGroup work and discussions on crash",Mon-Fri 9:00am-12:00pm; 13:00pm-16:30pm + technical visit,Student presentations on selected topics,Classic ATHENS course,English,3,Prof. Dr.-Ing. habil. Fabian Duddeck,"Guest lecturers from industry (e.g. AUDI, BMW)",Arcisstr. 21München,"Materials (glass, paper, plastic and wood)Mechanics and metal tradesMotor vehicles, ships and aircraftPersonal skills and developmentPhilosophy and ethicsPhysics",Yes,March 2024,TUM 0324-02,https://register.athensnetwork.eu/courses/course-show/2875,Germany
30,Delft University of Technology,Artificial Intelligence for Engineering Applications,"The course is designed for students who are interested in data analysis and machine learning applications. An engineering background, statistical and numerical skills would be beneficial but not necessary.","Data-driven
decision-making is becoming a crucial skill to deal with engineering systems
that generate vast amounts of data from the automation system. This module aims
to provide students with an understanding of the general concepts, advantages
and limitations of Data-Driven methods for engineering applications.This
course covers methodologies necessary for inferring useful information and
identifying underlying patterns from raw, incomplete, noisy and corrupted data
that is present in real-life engineering applications. This is achieved by
introducing concepts and methods used to model a wide range of systems based on
available data.The
module will also provide the students with the opportunity to explore advanced
solutions of data analytics such as nonlinear models, model selection and error
estimation.On
completion of the module the student is expected to be able to achieve the
following Learning Objective (LO):·LO1: Describe a number
of models for supervised, unsupervised inference from data. Critically evaluate
statistical analysis. Critically assess the fit of statistical models.·LO2: Assess the
strength and weakness of each of these models, interpret the mathematical
equations from linear algebra, statistics, and probability theory used in the
learning models.·LO3: Implement
efficient learning algorithms in the MATLAB language, applied to engineering
problems.·LO4: Design test
procedures in order to evaluate the model hyperparameters (model selection) and
its error (error estimation). Develop an appropriate experimental research
design for an engineering case study considering practical limitations.",To be determined,"To
ensure that our students not only grasp theoretical concepts but also excel in
their practical application, the course's learning objectives will be assessed
through a comprehensive coursework project.Objective: The coursework is designed to
assess students' understanding of theoretical AI principles and their ability
to develop code that addresses tangible engineering challenges. It offers a
platform for students to integrate and apply their knowledge in a practical,
real-world context.Introduction and Discussion: The
coursework will be introduced and thoroughly discussed on the last day of the
course, which is scheduled for 22nd March 2024. This session will provide
students with a clear understanding of the coursework requirements, the scope
of the problems to be addressed, and the expectations in terms of coding and
analytical skills.Duration and Submission: Upon
introduction, students will have a three-week period to complete and submit
their coursework. This timeframe allows students to thoroughly engage with the
problem, apply their skills effectively, and develop a well-considered
solution.Components of Submission: The
submission will consist of two primary components: 1) A detailed report where
the students articulate the problem-solving approach, the application of AI
methods, and the analysis of the results; 2) A Developed code well-documented,
highlighting the application of AI techniques learned during the course.Assessment and Grading: Both the report and
the code will be critically assessed to gauge the student's proficiency in
applying AI methods to solve engineering problems. The grades will reflect the
student's ability to integrate theoretical knowledge with practical skills.",Classic ATHENS course,English,4,Andrea Coraddu,Andrea Coraddu,"Mekelweg 2(Building 34), 2628 CD Delft, The NetherlandsDelft",Computer modelling,Yes,March 2024,TUD24,https://register.athensnetwork.eu/courses/course-show/2876,Netherlands
31,Universidad Politecnica de Madrid,Physical Computing based on Open Software and Hardware Platforms,"Basic knowledge in analog and digital electronics.Basic programming knowledge (Java, Python or C++).The student must bring his own laptop.","Physical computing describes handmade prototyping, including art, design or DIY hobby projects that use sensors and microcontrollers to translate analog inputs to a software system, and/or control electro-mechanical devices and instrumentation such as motors, servos, lighting or other hardware.This project-based course introduces the student to physical computing, by means of low-cost and open hardware platforms such as Arduino, and programming languages such as Processing. The course will consist mainly in practical sessions, with some theoretical sessions. After introductory lab sessions, the students will develop a project. This project will be proposed by the professors, and it will be scientifically oriented, including different topics such as robotics, optical communications and photonics.The objectives of the course are:Acquire knowledge in the different existing available possibilities to create projects according to our necessities.Acquire knowledge in Arduino and Processing programming languages.Acquire knowledge in user interaction/timing programming strategies.Work in pairs. Organize the work.Create your own project.","Theoretical sessions (8 hours):Introduction to physical computingArduino ProgrammingThe Processing LanguageProject Proposals
PracticalPractical Sessions (22 hours)","The evaluation will be performed by means of the presentation of a Report per group, including a short description of the project created with schematics, codes and photographs.",Classic ATHENS course,English,3,Antonio Pérez-Serrano,"Antonio Pérez Serrano, Xabier Quintana Arregui, Morten Andreas Geday, Javier Pereiro García, Pablo de la Rosa del Val, Pablo López Querol, Laura Monroy Lafuente, Alejandro Rosado Pérez y Byron Ganazhapa Jiménez.","ETSI Telecomunicación, Avd. Complutense 30Madrid",Computer useElectronics and automationSoftware and applications development and analysis,Yes,March 2024,UPM115,https://register.athensnetwork.eu/courses/course-show/2877,Spain
32,Universidad Politecnica de Madrid,EXERCISE IS MEDICINE: from theory to practice,"If possible, 25% of the places should be given to students with a background in
physical activity and sport sciences, physiotherapy, nutrition, and related sciences.▪ Familiarity with physical activity, motor skills and some basic exercise physiology
terms.▪ Light motor and physical skills (basic fitness).▪ Sports clothes for exercise will be necessary.▪ Bring a computer, tablet or similar for group work days."," To present the Exercise is Medicine® world initiative. To introduce current assessment of physical activity, physical fitness, sedentary behavior and other health-related aspects. To provide tools for self-management of a physical activity programme according to WHO recommendations. To focus on opportunities of research and business for engineers and biosciences professionals on this area. To provide the opportunity to become a health-promoter at the workplace as suggested by WHO. To create a broad awareness of the benefits that physical activity offers for health and treatment.","MONDAY, 18TH  OF MARCH: (FROM 09:30 TO 15:15H):Presentation (30min): 09:30 to 10:00h: (Internacional room)Technical Visit (1h 30min): 10:00 to 11:30h.▪   Gymnastic museum, INEF-UPM.▪   Guided visit to the National High-performance Sport Center (Instalaciones del Consej Superior 
de Deportes).Laboratory (2h 30min): 12:15 to 14:45h (604 room)▪   Physiology lab: Exercise Ergo spirometry (VO2max) for healthy subjects.▪   Maximal Wingate test.Project design (30min): 14:45 to 15:15h (604 room)▪   Where do we come from? Where are we? Physical activity and fitness project design (Groups 4-6 
people)TUESDAY, 19TH  OF MARCH: (FROM 09:00 TO 16:00H):Theory and practice (2h): (09.00 to 11:00h.): (Biomechanics Lab.)▪   Biomechanics lab: Electromyography▪   Estimated physical strength fitness assessment (1RM).Laboratory practice (1h 45min); (Biomechanics Lab): 11:45 to 13:30h.▪   Gait analysis and exercise technical assessment.Practice (2h): (Central Hall of CSD): 14:00 to 16:00h.•       New technologies and analysis in ParalympicsWEDNESDAY, 20TH  OF MARCH: (FROM 09:00 TO 15:00H):Theory (2h): 09:00 to 11:00h (Room 201)▪   Exercise and physical fitness technology.▪   Exercise thermography analysis.Practice (1h): 12:00 to 13:00h (Room 201)▪  Thermography analysis image pre and post exercise.Practice (1h 15min): 13:00 to 14:15h (Room 201)▪   Self-processed data and image thermography analysis before and after than exercise effort.Project design (45 min): 14:15 to 15:00h (Room 201)▪   Physical activity and fitness project design (Groups 4-6 people)THURSDAY, 21TH  OF MARCH: (FROM 09:00 TO 15:00H):Theory and practice (1h 30min): 09:00 to 10:30h (Room 201)▪   Body composition and nutrition assessment.▪   Body composition by bioimpedance analysis (TANITA Corp, BC-418MA, Tokio, Japan) and DEXA.Theory (1h 30min): 11:00 a 12:30h (Room 201)▪   Use of the Food Pyramid and nutritional assessment.▪   Healthy lifestyle behavior: physical activity and nutrition.Practice (1h): 13:00 a 14:00h (GYM)▪   Battery test of Exercise is Medicine.Project design (1h): 14:00 to 15:00h (Room 201)▪   Proposal of project design related to Physical activity and fitness app design (Groups people)FRIDAY, 22TH  OF MARCH: (FROM 09:00 TO 15:00H):Theory and practice (1h 30min): 9:00 to 10:30h (Magna room and Biochemistry Lab.)▪   Food allergies & exercise performance.Theory (1h): 11:15 to 12:15h (Magna room)▪   Exercise is Medicine®  initiative worldwide.▪   The benefits of physical exercise and better physical fitness for health.▪   Chronic diseases related to Physical inactivity.Project designs presentations (2h.):  12:15 to 15:00h (Magna room)▪   Presentation of proposals for project designs (10 minutes group presentations and 5 minutes for 
questions).","Presentation of proposals for project designs (10 minutes group presentations and 5 minutes
for questions). Assessment by the teacher on the basis of group presentations and student
participation in class. Minimum mark: 5 (1-10 points).",Classic ATHENS course,English,1,•	Prof. Dr. Marcela González Gross: marcela.gonzalez.gross@upm.es •	PhD student. Jaime López-Seoane Puente: jaime.lopez-seoane@upm.es,"• Prof. Dr. Marcela González Gross
• Prof. Dr. Manuel Sillero Quintana
• Prof. Dr. Pedro José Benito Peinado
• Prof. Dr. Enrique Navarro Cabello
• Prof. Dr. Javier Pérez Tejero
• Dr. Eva Gesteiro Alejos
• Dr. Miguel Ángel Rojo Tirado
• Dr. Thomas Yvert
• Dr. Sergio Calonge Pascual
• PhD student. Jaime López-Seoane Puente
• PhD student. Lisset Pantoja Arévalo
• PhD student. Jose Antonio Benítez
• PhD student. Javier Rueda Ojeda
• PhD student. Gonzalo Garrido López
• Julio Sebastián González (administrative secretary)
• Ana Navarro Sánchez (laboratory technician)
• Ildefonso Fernández López (laboratory technician)
• GIE InnoSyR","Facultad de Ciencias de la Actividad Física y del Deporte-INEF C/Martin Fierro, 7. 28040. Madrid (Spain).MADRID",BiologyComputer modellingEconomicsFood processingMedical diagnostic and treatment technologyPersonal skills and developmentPolitical science and civicsPsychologySociology and cultural studies,Yes,March 2024,UPM126,https://register.athensnetwork.eu/courses/course-show/2879,Spain
33,Universidad Politecnica de Madrid,Introduction to CFD with OpenFOAM,"Basic
  notions of Fluid Mechanics, such as Navier-Stokes and energy equations. Some
  Programmation Skills.","The course
aims to introduce the use of the open-source CFD simulation software OpenFOAM
by means of a case-based learning methodology. A practical approach will be
followed to learn how to perform CFD simulations with OpenFOAM, using examples
of laminar and turbulent flows, heat transfer, and multiphase flows. Techniques
for the simulation of the fluid and energy equations will be covered. The
course will allow the students to acquire a general and relevant background in
geometry and mesh generation, selection of numerical methods, visualization,
and validation of simulations that will be useful in any other CFD software. The
course will cover all the basic and practical aspects of OpenFOAM simulation with
OpenFOAM: from learning to handle the Linux operating system and preparing
cases for models already implemented in the software to programming new models.","1.A basic introduction toLinux: terminal commands, scripts2.Introduction to OpenFoam:
distributions, model selection, cases preparation, dictionaries, basic meshing,
boundary conditions, initial conditions, basic meshing,residuals, running of tutorials, visualization with Paraview3.Numerical methods in OpenFOAM: VoF
method, spatial and temporal discretization schemes, linear solvers,
SIMPLE/PISO/PIMPLE algorithms, convergence4.Advanced CFD simulation in OpenFOAM:
convective heat transfer modeling,turbulence modeling with RANS & LES models,multiphase flows modelingWriting customized solvers with OpenFOAM",Evaluation basedon a work at home to simulate an advanced case.,Classic ATHENS course,English,4,Santiago Madruga,,"Universidad Politécnica de Madrid ETSI Aeronáutica y del Espacio Depto. Matemática Aplicada  Plaza Cardenal Cisneros 3, 28040, Madrid, SpainMadrid","Chemical engineering and processesEarth SciencesMathematicsMotor vehicles, ships and aircraftPersonal skills and developmentPhysics",Yes,March 2024,UPM146,https://register.athensnetwork.eu/courses/course-show/2880,Spain
34,Universidad Politecnica de Madrid,Fundamentals of Process Simulation in Chemical Engineering,"The course is aimed at students of Chemical Engineering or very close related fields (Chemistry, Energy Engineering). During the course, it is assumed that participants have knowledge of the following areas: Fundamentals of Chemical Reaction Engineering, Chemical Thermodynamics and Unit Operations in Chemical Engineering (fluid drivers, heat exchangers, mass transfer separation processes).
It is not a course of software development. Participants will acquire skills of Chemical Process Simulators users.","The main objective of this course is to introduce students in the use of chemical engineering process simulation, a powerful tool to conduct the first steps in the design of a chemical industry project. To this end, the students will practice with a commercial chemical process simulator (Promax, https://www.bre.com/), as well as with other open-access one (COCO Simulator, https://www.cocosimulator.org/). The final aim is that the student knows the pros and cons of using commercial chemical process simulators, as well as the importance of Chemical Engineering fundamentals to begin the simulation of any chemical process.",Introduction. Fundamentals of chemical process simulation.Basics of chemical process simulation with Promax.Basics of chemical process simulation with COCO Simulator.Case studies: simulation of chemical processes.Case studies: simulation of unit operations in Chemical Engineering.,Participants should perform a chemical process simulation case and complete a test about the case.,Classic ATHENS course,English,3,José Antonio Díaz López.,"José Antonio Díaz López, Antonio Nieto-Márquez Ballesteros, Saber Niazi, Lorena Jacqueline Quinchuela Carrera","ETS de Ingeniería y Diseño Industrial (School of Engineering and Industrial Design) - Ronda de Valencia, 3 -Madrid","Chemical engineering and processesComputer modellingEnvironmental protection technologyFood processingMaterials (glass, paper, plastic and wood)Personal skills and development",Yes,March 2024,UPM148,https://register.athensnetwork.eu/courses/course-show/2881,Spain
35,Universidad Politecnica de Madrid,Exact String  Deterministic Pattern Recognition,"Absolute
pre-requisites: programming (as language Phython is preferrable) and algorithms
courses.Proof of correctness, advanced algorithmic techniques
(divide-and-conquer, dynamic programming, recursion), advanced data structures
(AVL trees, dictionaries, heaps), and complexity theory (real RAM model of
computation, O-, Theta-, Omega-classes) are a requirement.It’s advised that student have taken discrete mathematics courses, linear algebra and algorithm and data structure courses.","The
goal of this course is that the students acquire knowledge and skills to deal
with the basic problems in exact string deterministic pattern recognition as
well as its applications to others fields such MIR or data mining. The basic
problem in exact string pattern recognition is to find efficient algorithms
that, given a large string known as the text and a pattern of short length,
find whether the pattern is found in the text. Optimal algorithms will be
studied as well as generalizations of this basic problem. Applications of these
algorithms will be examined, too.","Algorithms, its description, correctness,
and time and space complexity.Introduction
and history of exact string deterministic pattern recognition.String
matching: basic algorithms, prefixes and suffixes, naïve algorithm, the
Rabin-Karp algorithm, and more general string recognition problems (2D pattern
recognition and wild-character recognition problem)Linear-time
algorithms for string pattern recognition: the Z-algorithm. The real-time
pattern recognition problem.Suffix trees. Ukkonen’s linear-time
algorithm.Suffix trees and its
applications. More complex problems: longest common substring of two strings,
the substring problem, the DNA contamination problem.Applications of these algorithms to other
fields: music information retrieval; computational linguistics.","Course
assessment: two programming projects to hand over plus a final exam.",Classic ATHENS course,English,2,Francisco Gómez Martín,Francisco Gómez Martín,ETS de Ingeniería y Sistemas Informáticos - C/ Alan Turing s/n - (Ctra. de Valencia Km 7)Madrid,Computer modellingMathematicsPersonal skills and developmentSoftware and applications development and analysis,Yes,March 2024,UPM150,https://register.athensnetwork.eu/courses/course-show/2882,Spain
36,Universidad Politecnica de Madrid,Spanish economy and navigation in the 15th to 18th centuries,None,"Introduce
the students to main milestones in Spanish navigation history as key events in
universal history.","Lessons1.The world in the XV century. The
discovery of America.2.The
Portuguese and Spanish empires. The Treaty of Tordesillas, 1494.3.Commerce
and Navigation. The economic impact of international spice trade.4.An
opportunity for the epic: the first circumnavigation of the World (10 August
1519 - 8 September 1522).5.The
organization of a maritime expedition. Economic factors.6.The
discovery of Pacific Ocean in 1513 and the Pacific Ocean turnaround in 1564.7.Spanish
navigation in XVI and XVII centuries.8.The
conquest of America: the Spanish legacy. Laws, private property and
universities.9.The
spanish navy of the 18th century.10.The
ships.11.The crew and the important people.Visits1.Naval Museum.2.National
Center for Geographic Information.3.AGNYEE – Replicating the adventure
2019-2022– PROS ship(virtual visit).Lectures1.Teamwork – cooperative, gets along
with other, supportive, leadership.2.      Communication – oral speaking, presenting,
writing.","Team
work and presentation",Classic ATHENS course,English,1,David Díaz Gutierrez,"Rodrigo Pérez, Alberto Camarero, Jesús Valle, Ángel Fernández, Luis Vilches, Diego Fernández, Rafael D’Amore, José Ignacio Parra",ETSI Navales - Avenida del Arco de la Victoria 4 -Madrid,"History and archaeologyManagement and administrationMilitary and defenceMotor vehicles, ships and aircraftPersonal skills and developmentSociology and cultural studiesTransport services",Yes,March 2024,UPM152,https://register.athensnetwork.eu/courses/course-show/2883,Spain
37,Universidad Politecnica de Madrid,A glimpse on some special matrices. Theory and applications,Good knowledge in Linear Algebra and basics in Matlab,"There are some matrices such as circulant, Jacobi, Hankel and Toeplitz matrices which have
an interest in many engineering applications and have no space in the ordinary syllabus of
our subjects in Technical Universities. In this course, we intend to introduce the students to
the main properties of these matrices as well as their applications in a wide field, such as
signal processing, Fourier transforms, approximation theory, orthogonal polynomials.","The proposal includes five sessions in the morning from 9 a.m. to 1:30 p.m. with a 15-min
break at 11:15 a.m and, in the afternoon, the students with online support of the teacher
(zoom or Teams), will work complementary exercises to deep on the morning presentations.1st day. Welcome to the students and a brief conversation about their main interests.
Presentation of the course, timetable, and evaluation method.
An overview of Linear Algebra. Similarity. Orthogonal diagonalization. Circulant matrices.
Quizzes and teamwork.2nd day. The Discrete Fourier Transform (DFT). Algebraic properties. Convolution and
trigonometric interpolation. Exercises with Matlab.3rd day. Strengths and weaknesses of the DFT. Exploring the Cosine Transforms. Application
to signal processing problems: transmission and reconstruction.4th day. General Orthogonal Polynomials. An algebraic approach. The Hankel matrix.
Properties. Quizzes and teamwork.5th day. An introduction to the use of orthogonal polynomials in approximation theory.","The students will organize themselves in small groups of three or four people. Each team
will choose a topic among those developed during the course and create a poster with a
summary of the work done during the course. Depending on the number of students, they
can generate different summaries on different topics and develop one or two examples.",Classic ATHENS course,English,3,Gabriela Sansigre Vidal,Mª Elena Domínguez Jiménez,ETSI Industriales.Madrid,Computer modellingComputer useDatabase and network design and administrationMathematicsSoftware and applications development and analysis,Yes,March 2024,UPM163,https://register.athensnetwork.eu/courses/course-show/2884,Spain
38,Technische Universität München,Selected aspects of seismic analysis,"Physics, Mathematics, Mechanics, Structural Analysis, Basics of Dynamics",Understanding seismic analysis of structures looking at selected aspects.Basics of seismic analysis with examples  (Dr.-Ing. Francesca Taddei)Basics of structural vibration control with examples (Prof. Linda Giresini)Basics of seismic risk analysis of structures with examples (Prof. Ali Khansefid),Monday to Friday 9 am to 5 pm (lunch bewteen 12 am and 2 pm),Digital report,Classic ATHENS course,English,2,Dr.-Ing. Francesca Taddei,"Prof. Linda Giresini, Prof. Ali Khansefid",Arcisstr. 21München,Building and civil engineering,Yes,March 2024,TUM 0324-03,https://register.athensnetwork.eu/courses/course-show/2885,Germany
39,Universidad Politecnica de Madrid,Reproductive Biology of Seed Plants,Basic knowledge and interest in plant biology,"The course will explore different aspects of
plant reproductive biology, including floral diversity and floral biology,
pollination agents and mechanisms, and the structure and physiology of seeds
and fruits in flowering plants.The aim of this course is to provide a practical
introduction to plant reproduction, with a focus on hands-on experience. It
emphasizes practical experimental techniques, including visual identification
of the most common plant reproductive structures and direct laboratory
experimentation, aiming to equip students with the skills needed to
independently analyze the reproductive strategies of plant species.If you're a student withan interestin life sciences and seeking a deeper understanding of applied plant biology, this course is right for you!","Day 1: Fruit and seed structureIntroductionPlant reproductive cycleFruitSeedLaboratory assaysDay 2: Plant breeding systemsFlowerPlant breeding systemsLaboratory assaysVisit to a Botanical GardenDay 3: Seed and pollen viability and conservationPollen viabilitySeed longevitySeed BanksLaboratory assaysVisit to a Seed BankDay 4: Seed germination and dormancySeed germinationSeed dormancyLaboratory assaysVisit to plant production installationsDay 5: PollinationPollen dispersalStigma biologyPollinationLaboratory assaysOnline learningAfter the in-person activities, students will
engage in a two-week collaborative online phase. During this period, they will
work together in real-time to complete assignments focused on challenge-based
learning.","Theoretical
and experimental project",BIP (combination of one-week on-site course and additional hours of online program),English,1,Sara Mira,Sara Mira; Elena Carrió,"ETSI Agronómica, Alimentaria y de BiosistemasMadrid",BiochemistryBiologyEnvironmental sciencesForestryHorticultureNatural environments and wildlife,Yes,March 2024,UPM162 - BIP,https://register.athensnetwork.eu/courses/course-show/2886,Spain
40,University Politehnica of Bucharest,Quality Assurance,"Internship in a company or voluntary /
working experience are not mandatory, but represent an advantage","Knowledge acquiring
on design, implementation, and continuous improvement of quality management
systems in organizations (industrial, services) and supplier chains –
commitment for quality, QMS documentation design, quality management related
standards for organizations’ performance improvement and sustainable
development.Specific
objectives·Knowledge on and adequate use of quality engineering vocabulary and of
the ISO 9001 reference standard for QMS implementation; development of a
positive and responsible attitude versus quality and the client·Design, management and assessment of products, processes, and quality
management systems·Knowledge on drafting QMS documentation and documented information
particularities·Understanding regulations and requirements on QMS & environment
management systems audit·Understanding certification concept and differences / complementarity
between product certification and QMS certification·Comprehensive understanding of supplier responsibility when applying
European Conformity label (CE) and the concerned steps.","General elements and concepts in quality field:concept evolution, quality characteristics,
quality control / assurance / management concepts, motivation and commitment
for quality, client requirements versus organizational performance, national
and international standards and conformity / quality related legislation.Quality management system:concepts, practicality versus bureaucracy,
management / staff motivation for QMS, QMS design, quality system documents,
requirements, and features of the ISO 9001:2015 standardQuality certification:conformity certification, product and quality
management system certification, European Conformity label CE, certification
bodies, certification procedures, personel certification, supplier conformity
declaration, laboratory accreditation in accordance to ISO 17025, impact of
conformity certification on consumer (consumer protection)Monitoring & measurement:measurement uncertainty, processes monitoring,
non-conforming product, measurement device monitoring, monitoring and
measurement of consumer satisfaction, complaints handling ISO 10001, 2, 3, 4Continuous improvement:self-assessment (ISO 9004), corrective /
preventive actions, internal audit of QMS (ISO 19011), audit role in
organizations and link to management analysisEconomic aspects related to quality:costs of non-quality, client versus company
perspective, ISO 10014, quality added valueSustainability:fromISO 9001 to excellence models and ISO 26000 / Sustainable
Development Goals in companies strategies and approachesImplementation: Standards, norms, case studies and references will be
available for students. Taking into account the subject topics, students will
be encouraged to participate actively during the course, but especially during
the applications. Team project will be created in order to stimulate teamwork
activities and role / responsibilities commitment.",Two hrs written exam.,Classic ATHENS course,English,2,"Prof. Irina Severin, PhD",,"Splaiul Independentei, St. 313, sector 6, 060042,Bucharest","Architecture and town planningBuilding and civil engineeringChemical engineering and processesElectricity and energyElectronics and automationEnvironmental protection technologyFood processingManagement and administrationMaterials (glass, paper, plastic and wood)Mechanics and metal tradesMining and extractionMotor vehicles, ships and aircraft",Yes,March 2024,UPB016,https://register.athensnetwork.eu/courses/course-show/2887,Romania
